year,date,transect,grd,wetype,basin_no,species,pairs,lonedrake,flockdrake,groups,region,p_species
2005,3,26,4,5,334,32,2,1,3,0,1,1
2005,3,26,4,0,335,32,1,1,0,0,1,1
2005,3,26,4,0,335,40,1,0,0,0,1,2
2005,3,26,4,7,336,32,0,1,0,0,1,1
2005,3,26,4,5,337,32,1,2,0,12,1,1
2005,3,26,4,5,337,44,0,1,0,0,1,3
2005,3,26,4,5,337,72,3,0,0,0,1,4
2005,3,26,4,4,338,32,0,1,0,0,1,1
2005,3,26,4,0,339,72,0,1,0,0,1,4
2005,4,27,4,4,411,32,1,0,0,0,1,1
2005,4,27,4,0,412,40,1,0,0,0,1,2
2005,4,27,4,5,413,32,3,0,0,0,1,1
2005,4,27,4,5,413,40,1,0,0,0,1,2
2005,4,27,4,5,413,51,0,0,3,10,1,5
2005,4,27,4,5,413,72,2,2,0,0,1,4
2005,4,27,4,1,414,40,1,0,0,0,1,2
2005,4,27,4,5,415,35,2,0,0,0,1,5
2005,4,27,4,5,415,29,0,0,0,5,1,5
2005,4,27,4,5,416,32,5,1,0,0,1,1
2005,4,27,4,5,416,40,0,0,0,15,1,2
2005,4,27,4,5,416,72,4,3,0,11,1,4
2005,4,27,4,5,416,49,1,1,0,6,1,9
2005,6,28,4,5,251,32,0,1,0,0,1,1
2005,6,28,4,5,251,72,2,0,0,0,1,4
2005,6,28,4,5,251,40,0,1,0,0,1,2
2005,6,28,4,8,252,72,1,0,0,0,1,4
2005,6,28,4,4,253,32,0,1,0,0,1,1
2005,6,28,4,9,254,32,0,1,0,0,1,1
2005,6,28,4,9,254,72,1,0,0,0,1,4
2005,6,28,4,5,255,32,2,2,0,0,1,1
2005,6,28,4,5,255,40,0,0,0,7,1,2
2005,6,28,4,5,255,72,2,3,0,3,1,4
2005,6,28,4,9,256,32,0,1,0,0,1,1
2005,6,28,4,4,257,32,0,1,0,0,1,1
2005,6,29,2,0,1347,72,0,0,0,8,1,4
2005,6,29,2,5,1348,40,2,1,0,0,1,2
2005,6,29,2,5,1348,44,0,1,0,0,1,3
2005,6,29,2,5,1348,72,1,0,0,0,1,4
2005,6,29,2,5,1348,42,0,1,0,0,1,5
2005,6,29,2,3,1349,44,0,0,2,0,1,3
2005,6,29,2,5,1352,32,1,0,0,0,1,1
2005,6,29,2,5,1352,40,2,1,0,0,1,2
2005,6,29,2,5,1354,40,2,0,2,0,1,2
2005,6,29,2,5,1355,32,1,1,0,0,1,1
2005,6,29,2,4,1358,32,0,0,3,0,1,1
2005,6,29,2,4,1358,40,0,1,0,0,1,2
2005,6,29,2,4,1358,44,0,1,0,0,1,3
2005,6,29,2,4,1358,39,1,0,0,0,1,5
2005,6,29,2,4,1358,86,0,1,0,0,1,9
2005,6,29,2,4,1359,44,0,0,2,0,1,3
2005,5,29,4,5,1364,32,0,1,0,0,1,1
2005,5,29,4,5,1364,51,1,0,0,0,1,5
2005,5,29,4,7,1365,40,1,0,0,0,1,2
2005,5,29,4,7,1365,44,1,1,0,0,1,3
2005,5,29,4,7,1365,72,1,1,0,0,1,4
2005,5,29,4,9,1366,32,1,0,0,0,1,1
2005,5,29,1,4,1367,44,1,0,0,0,1,3
2005,5,29,1,4,1367,72,0,1,0,0,1,4
2005,5,29,1,5,1368,32,2,1,0,0,1,1
2005,5,29,1,5,1368,40,1,0,0,0,1,2
2005,5,29,1,5,1368,72,1,0,0,0,1,4
2005,5,29,4,5,1369,32,4,2,0,18,1,1
2005,5,29,4,5,1369,72,0,2,0,0,1,4
2005,5,29,4,0,1370,32,1,0,0,0,1,1
2005,5,29,1,0,1371,32,1,0,0,0,1,1
2005,5,29,1,0,1371,72,0,0,0,4,1,4
2005,5,29,1,2,1372,72,0,1,0,0,1,4
2005,10,30,4,5,519,44,1,2,5,0,2,3
2005,10,30,4,5,520,72,0,0,0,6,2,4
2005,10,30,4,4,521,72,1,0,0,0,2,4
2005,10,30,4,4,522,44,1,1,0,0,2,3
2005,10,30,4,5,523,32,0,1,0,0,2,1
2005,10,30,4,4,524,40,1,0,0,0,2,2
2005,10,30,4,4,525,44,0,1,0,0,2,3
2005,10,30,4,5,526,32,1,0,0,0,2,1
2005,10,30,4,5,526,72,1,0,0,0,2,4
2005,10,30,4,5,527,32,0,0,2,0,2,1
2005,10,30,4,5,528,72,0,1,0,0,2,4
2005,10,30,4,4,529,32,0,1,0,0,2,1
2005,10,30,4,5,530,32,1,0,0,0,2,1
2005,10,30,4,5,530,72,0,1,0,0,2,4
2005,10,30,4,5,531,32,0,1,0,0,2,1
2005,10,30,4,5,532,32,2,0,0,0,2,1
2005,10,30,4,5,532,72,0,1,0,0,2,4
2005,10,30,4,4,533,32,1,0,0,0,2,1
2005,10,30,4,5,534,32,1,0,0,0,2,1
2005,10,30,4,5,535,32,0,1,0,0,2,1
2005,10,30,4,5,536,72,8,2,0,0,2,4
2005,10,30,4,5,536,81,1,1,0,0,2,9
2005,11,31,4,4,352,32,0,0,3,0,2,1
2005,11,31,4,5,353,32,0,1,0,0,2,1
2005,11,31,4,5,354,72,0,1,0,0,2,4
2005,11,31,4,5,355,32,0,0,2,0,2,1
2005,11,31,4,4,356,32,0,1,0,0,2,1
2005,11,31,4,5,357,32,0,1,0,0,2,1
2005,11,31,4,5,358,32,0,1,0,0,2,1
2005,11,31,4,5,359,32,0,1,0,0,2,1
2005,11,31,4,5,359,72,1,0,0,0,2,4
2005,11,31,4,5,359,40,0,0,4,0,2,2
2005,11,31,4,5,360,32,0,1,0,0,2,1
2005,11,31,4,5,361,44,0,1,0,0,2,3
2005,11,31,4,5,362,32,0,1,0,0,2,1
2005,11,31,4,5,363,32,0,1,0,0,2,1
2005,11,31,4,8,364,32,0,0,2,0,2,1
2005,12,32,4,5,898,32,0,1,0,0,2,1
2005,12,32,4,4,899,32,0,1,0,0,2,1
2005,12,32,4,5,900,72,1,0,0,0,2,4
2005,12,32,4,9,901,72,1,0,0,0,2,4
2005,12,32,4,9,902,29,0,1,0,0,2,5
2005,12,32,4,9,903,32,0,1,0,0,2,1
2005,12,32,1,5,904,44,0,0,2,0,2,3
2005,12,32,1,4,905,72,0,1,0,0,2,4
2005,12,32,4,9,906,32,0,1,0,0,2,1
2005,12,32,4,4,907,32,0,1,0,0,2,1
2005,12,32,4,5,908,32,0,1,0,0,2,1
2005,12,32,1,4,909,32,0,1,0,0,2,1
2005,12,32,1,5,910,72,1,0,0,0,2,4
2005,12,32,1,9,911,32,0,1,0,0,2,1
2005,12,32,2,9,915,32,0,0,0,0,2,1
2005,12,32,2,5,917,72,1,0,0,0,2,4
2005,12,32,2,5,919,32,0,1,0,0,2,1
2005,12,32,2,5,919,72,1,0,0,0,2,4
2005,12,32,2,5,919,53,0,0,0,0,2,9
2005,12,32,2,5,924,44,0,1,0,0,2,3
2005,12,32,2,5,924,7,0,1,0,0,2,9
2005,12,32,2,9,926,32,0,1,0,0,2,1
2005,12,32,2,5,927,32,0,0,4,0,2,1
2005,12,32,2,5,927,7,1,0,0,0,2,9
2005,12,32,2,5,927,72,1,0,0,0,2,4
2005,12,32,2,5,929,7,0,1,0,0,2,9
2005,12,32,2,5,930,32,0,1,0,0,2,1
2005,12,32,2,5,931,32,1,0,0,0,2,1
2005,12,32,2,5,933,44,0,1,0,0,2,3
2005,12,33,4,9,168,31,0,1,0,0,2,5
2005,12,33,4,5,169,31,0,1,0,0,2,5
2005,11,34,4,5,293,32,0,1,0,0,2,1
2005,11,34,4,0,294,32,0,0,2,0,2,1
2005,11,34,4,0,295,32,0,0,2,0,2,1
2005,11,34,4,5,296,32,0,1,0,0,2,1
2005,11,34,4,5,297,32,0,1,0,0,2,1
2005,11,34,4,5,298,32,0,1,0,0,2,1
2005,11,34,4,5,299,53,1,0,0,0,2,9
2005,12,35,4,4,1921,72,0,1,0,0,2,4
2005,12,35,4,4,1922,50,1,1,0,0,2,5
2005,12,35,4,4,1923,32,0,0,3,0,2,1
2005,12,35,4,0,1924,32,1,0,0,0,2,1
2005,12,35,4,9,1925,32,0,1,0,0,2,1
2005,12,35,4,9,1925,44,1,0,0,0,2,3
2005,12,35,4,4,1926,72,0,1,0,0,2,4
2005,12,35,4,3,1927,32,0,0,2,0,2,1
2005,12,35,4,4,1928,72,1,0,0,0,2,4
2005,12,35,4,4,1929,72,1,0,0,0,2,4
2005,12,35,4,4,1930,32,0,2,0,0,2,1
2005,12,35,4,4,1930,44,0,1,0,0,2,3
2005,12,35,4,4,1931,32,0,2,0,0,2,1
2005,12,35,1,4,1932,44,1,1,0,0,2,3
2005,12,35,1,3,1933,32,0,0,2,0,2,1
2005,12,35,4,4,1934,32,0,1,0,0,2,1
2005,12,35,4,4,1935,72,1,0,0,0,2,4
2005,12,35,4,4,1936,72,1,0,0,0,2,4
2005,12,35,4,4,1937,50,1,0,0,0,2,5
2005,12,35,4,4,1938,32,1,0,0,0,2,1
2005,12,35,4,4,1939,81,1,0,0,0,2,9
2005,12,35,4,4,1940,81,1,0,0,0,2,9
2005,12,35,1,5,1941,32,0,1,0,0,2,1
2005,12,35,1,9,1942,72,2,0,0,0,2,4
2005,12,35,1,5,1943,44,0,1,0,0,2,3
2005,13,35,2,4,1944,32,0,0,0,5,2,1
2005,13,35,2,4,1944,40,1,0,0,0,2,2
2005,13,35,2,4,1944,44,0,2,0,0,2,3
2005,13,35,2,4,1944,50,1,1,0,0,2,5
2005,13,35,2,4,1944,72,0,1,0,0,2,4
2005,13,35,2,3,1946,32,0,0,2,0,2,1
2005,13,35,2,4,1947,32,0,0,2,0,2,1
2005,13,35,2,4,1947,40,1,2,0,0,2,2
2005,13,35,2,4,1947,44,1,1,2,0,2,3
2005,13,35,2,4,1948,32,0,2,0,0,2,1
2005,13,35,2,4,1948,44,0,1,0,0,2,3
2005,13,35,2,4,1948,72,1,0,0,0,2,4
2005,13,35,2,4,1952,72,2,0,0,0,2,4
2005,13,35,2,4,1955,40,2,0,0,0,2,2
2005,13,35,2,4,1955,44,1,0,0,0,2,3
2005,13,35,2,3,1957,32,1,0,0,0,2,1
2005,13,35,2,3,1957,44,1,0,0,0,2,3
2005,13,35,2,4,1958,32,0,0,2,0,2,1
2005,13,35,2,4,1958,72,0,1,0,0,2,4
2005,13,35,2,3,1959,44,0,1,0,0,2,3
2005,13,35,2,9,1964,32,1,0,0,0,2,1
2005,13,35,2,9,1964,44,0,2,0,0,2,3
2005,13,35,2,9,1964,31,1,0,0,0,2,5
2005,13,35,2,9,1964,72,1,0,0,0,2,4
2005,13,35,2,4,1965,32,1,0,0,0,2,1
2005,13,35,2,5,1966,44,0,0,2,0,2,3
2005,13,35,2,9,1967,44,0,1,2,0,2,3
2005,13,35,2,5,1971,40,1,0,0,0,2,2
2005,13,35,2,5,1971,72,2,0,0,0,2,4
2005,13,35,2,4,1972,72,1,0,0,0,2,4
2005,13,35,2,2,1975,32,0,1,0,0,2,1
2005,13,35,2,10,1977,32,0,0,2,0,2,1
2005,13,35,2,10,1977,40,1,0,0,0,2,2
2005,13,35,2,9,1978,32,0,2,0,0,2,1
2005,13,35,2,9,1978,40,1,0,0,0,2,2
2005,13,35,2,9,1978,44,1,2,3,0,2,3
2005,13,35,2,4,1982,32,1,0,0,0,2,1
2005,13,35,2,4,1982,40,0,1,0,0,2,2
2005,13,35,2,5,1983,40,1,0,0,0,2,2
2005,13,35,2,5,1983,50,1,0,0,0,2,5
2005,13,35,2,0,1984,32,1,0,0,0,2,1
2005,13,35,2,5,1997,32,1,4,0,5,2,1
2005,13,35,2,5,1997,50,10,1,2,0,2,5
2005,13,35,2,5,1997,81,1,0,0,0,2,9
2005,13,35,2,5,1997,72,4,0,2,0,2,4
2005,12,36,4,9,383,32,1,0,0,0,2,1
2005,12,36,4,4,384,32,0,1,0,0,2,1
2005,12,36,4,4,385,32,0,1,0,0,2,1
2005,12,36,4,4,386,32,0,1,2,0,2,1
2005,12,36,4,4,387,32,0,1,0,0,2,1
2005,12,36,4,4,388,72,0,1,0,0,2,4
2005,12,36,4,5,389,53,1,0,0,0,2,9
2005,12,36,4,5,390,44,0,0,2,0,2,3
2005,12,36,4,4,391,44,1,0,0,0,2,3
2005,12,37,4,9,273,72,0,1,0,0,2,4
2005,12,37,4,5,274,32,0,1,0,0,2,1
2005,12,37,4,4,275,72,0,1,0,0,2,4
2005,12,37,4,3,276,32,0,1,0,0,2,1
2005,12,37,4,9,277,72,1,0,0,0,2,4
2005,12,37,4,9,278,32,0,1,0,0,2,1
2005,12,37,4,4,279,50,1,0,0,0,2,5
2005,12,37,4,5,280,32,0,1,0,0,2,1
2005,10,38,4,4,117,32,0,1,0,0,2,1
2005,11,39,4,5,402,32,2,0,0,0,2,1
2005,11,39,4,5,403,32,0,0,2,0,2,1
2005,11,39,1,4,404,32,0,1,0,0,2,1
2005,11,39,4,9,405,40,1,0,0,0,2,2
2005,11,39,4,5,406,32,1,0,0,0,2,1
2005,11,39,4,5,407,44,0,1,0,0,2,3
2005,12,39,2,9,410,44,1,0,0,0,2,3
2005,12,39,2,7,414,32,0,2,0,0,2,1
2005,12,39,2,7,414,31,1,0,0,0,2,5
2005,12,39,2,7,414,29,0,1,0,0,2,5
2005,12,39,2,7,414,72,1,0,0,0,2,4
2005,12,39,2,5,415,32,0,1,0,0,2,1
2005,12,39,2,7,417,32,0,1,0,0,2,1
2005,12,39,2,9,418,32,0,2,0,0,2,1
2005,12,39,2,9,418,40,1,0,0,0,2,2
2005,12,39,2,9,419,32,1,4,0,0,2,1
2005,12,39,2,9,419,40,1,0,0,0,2,2
2005,10,40,4,5,1823,44,0,0,2,0,2,3
2005,10,40,4,5,1824,72,2,2,0,0,2,4
2005,10,40,1,3,1825,72,1,0,0,0,2,4
2005,10,40,1,5,1826,32,1,0,0,0,2,1
2005,10,40,4,9,1827,44,0,2,0,0,2,3
2005,10,40,4,9,1828,32,0,1,0,0,2,1
2005,10,40,4,5,1829,40,1,0,2,0,2,2
2005,10,40,4,5,1829,72,0,1,0,0,2,4
2005,10,40,4,5,1830,44,1,0,0,0,2,3
2005,10,40,4,5,1830,72,1,0,0,0,2,4
2005,10,40,4,7,1831,44,1,0,0,0,2,3
2005,10,40,1,5,1832,32,0,1,0,0,2,1
2005,11,40,2,3,1837,32,0,1,0,0,2,1
2005,11,40,2,3,1837,72,1,0,0,0,2,4
2005,11,40,2,9,1838,40,2,0,0,0,2,2
2005,11,40,2,9,1839,44,0,1,0,0,2,3
2005,11,40,2,4,1840,32,0,1,0,0,2,1
2005,11,40,2,4,1840,40,1,0,0,0,2,2
2005,11,40,2,4,1846,32,0,1,0,0,2,1
2005,11,40,2,4,1846,72,2,0,0,0,2,4
2005,11,40,2,5,1849,32,0,1,0,0,2,1
2005,11,40,2,5,1849,40,1,0,0,0,2,2
2005,11,40,2,5,1849,44,1,0,0,0,2,3
2005,11,40,2,5,1849,72,1,0,0,0,2,4
2005,11,40,2,9,1851,72,0,1,0,0,2,4
2005,11,40,2,4,1852,32,1,0,0,0,2,1
2005,11,40,2,4,1855,32,0,1,0,0,2,1
2005,11,40,2,4,1855,40,2,0,0,0,2,2
2005,11,40,2,5,1857,32,1,0,0,0,2,1
2005,11,40,2,5,1858,32,1,0,0,0,2,1
2005,11,40,2,5,1858,72,1,0,0,0,2,4
2005,11,41,4,5,241,32,0,0,2,0,2,1
2005,11,41,4,5,242,32,0,0,2,0,2,1
2005,11,41,4,5,242,31,0,1,0,0,2,5
2005,11,41,4,5,243,32,0,1,0,0,2,1
2005,11,41,4,5,243,44,0,0,3,0,2,3
2005,11,41,4,5,243,72,1,0,0,0,2,4
2005,11,41,4,5,244,32,0,0,2,0,2,1
2005,11,41,4,5,244,50,1,0,0,0,2,5
2005,11,41,4,5,245,32,0,1,0,0,2,1
2005,11,41,4,5,246,32,0,1,0,0,2,1
2005,11,41,4,5,247,32,0,1,0,0,2,1
2005,10,42,4,4,1368,44,1,0,0,0,2,3
2005,10,42,4,5,1369,32,0,2,0,0,2,1
2005,10,42,4,4,1370,32,1,0,0,0,2,1
2005,10,42,1,4,1371,32,0,1,0,0,2,1
2005,10,42,1,4,1371,50,0,1,0,0,2,5
2005,10,42,1,3,1372,32,0,1,0,0,2,1
2005,10,42,1,4,1373,32,0,1,0,0,2,1
2005,10,42,4,9,1374,32,0,0,2,0,2,1
2005,10,42,4,9,1375,32,0,1,0,0,2,1
2005,10,42,4,5,1376,32,1,0,0,0,2,1
2005,10,42,4,5,1377,40,1,1,0,0,2,2
2005,10,42,4,5,1378,32,0,0,2,0,2,1
2005,10,42,4,5,1379,31,0,0,2,0,2,5
2005,10,42,4,5,1380,72,2,0,0,0,2,4
2005,11,42,2,3,1384,32,0,0,0,5,2,1
2005,11,42,2,3,1384,44,1,0,0,0,2,3
2005,11,42,2,3,1385,32,0,1,0,0,2,1
2005,11,42,2,3,1391,32,0,1,0,0,2,1
2005,11,42,2,3,1399,32,0,1,0,0,2,1
2005,11,42,2,0,1400,44,1,0,0,0,2,3
2005,11,42,2,4,1402,44,1,0,0,0,2,3
2005,11,42,2,5,1403,32,1,0,0,0,2,1
2005,11,42,2,5,1403,44,1,1,0,0,2,3
2005,11,42,2,5,1403,50,1,0,0,0,2,5
2005,11,42,2,5,1404,40,1,0,0,0,2,2
2005,11,42,2,5,1407,72,2,0,0,0,2,4
2005,11,42,2,9,1412,40,0,1,0,0,2,2
2005,11,42,2,4,1415,44,1,0,0,0,2,3
2005,11,42,2,5,1422,44,1,0,0,0,2,3
2005,11,42,2,4,1429,44,0,0,2,0,2,3
2005,11,42,2,4,1429,72,1,0,0,0,2,4
2005,11,44,4,9,195,31,1,0,0,0,3,5
2005,11,44,4,9,196,29,1,0,0,0,3,5
2005,11,44,4,9,197,32,0,1,0,0,3,1
2005,11,44,4,8,198,33,0,1,0,0,3,5
2005,11,44,4,5,199,44,0,1,0,0,3,3
2005,11,44,4,8,200,32,0,1,0,0,3,1
2005,9,45,1,5,655,72,1,0,0,0,3,4
2005,9,45,4,9,656,31,0,1,0,0,3,5
2005,9,45,4,5,657,72,1,0,0,0,3,4
2005,9,45,1,5,658,40,0,1,0,0,3,2
2005,9,45,1,9,659,32,0,1,0,0,3,1
2005,9,45,1,9,660,29,1,1,0,0,3,5
2005,10,45,2,0,667,72,1,0,0,0,3,4
2005,11,46,4,5,864,32,0,1,0,0,3,1
2005,11,46,4,5,865,32,0,0,2,0,3,1
2005,11,46,4,5,865,72,1,0,0,0,3,4
2005,11,46,4,5,866,72,1,0,0,0,3,4
2005,11,46,4,9,867,32,0,0,2,0,3,1
2005,11,46,1,9,868,72,0,1,0,0,3,4
2005,11,46,4,9,869,32,0,1,0,0,3,1
2005,11,46,4,9,870,32,0,1,0,0,3,1
2005,11,46,4,5,871,72,1,1,0,0,3,4
2005,11,46,1,9,872,32,0,0,2,0,3,1
2005,11,46,1,5,873,72,1,0,0,0,3,4
2005,11,46,1,9,874,32,0,1,0,0,3,1
2005,12,46,2,0,875,32,0,1,0,0,3,1
2005,12,47,4,4,206,32,0,1,0,0,3,1
2005,12,47,4,4,207,32,0,1,0,0,3,1
2005,12,47,4,9,208,32,0,1,0,0,3,1
2005,12,47,4,9,209,32,0,1,0,0,3,1
2005,12,47,4,9,210,72,1,1,0,0,3,4
2005,12,47,4,5,211,72,0,1,0,0,3,4
2005,12,47,4,9,212,32,1,0,0,0,3,1
2005,12,47,4,9,213,32,1,0,0,0,3,1
2005,12,47,4,9,214,44,0,1,0,0,3,3
2005,12,47,4,9,215,32,0,1,0,0,3,1
2005,12,47,4,9,216,72,0,1,0,0,3,4
2005,12,47,4,5,217,31,1,0,0,0,3,5
2005,12,47,4,9,218,44,0,1,0,0,3,3
2005,12,48,4,9,107,81,0,1,0,0,3,9
2005,12,48,4,5,108,29,1,0,0,0,3,5
2005,12,48,4,3,109,32,1,0,0,0,3,1
2005,6,49,4,0,264,40,0,1,0,0,3,2
2005,6,49,4,9,265,32,1,1,0,0,3,1
2005,6,49,4,9,265,40,0,0,0,6,3,2
2005,6,49,4,9,265,44,0,1,0,0,3,3
2005,6,49,4,9,265,72,1,0,0,0,3,4
2005,6,49,4,10,266,86,0,1,0,0,3,9
2005,6,49,4,4,267,32,0,1,0,0,3,1
2005,6,49,4,5,268,32,0,1,0,0,3,1
2005,6,49,4,5,268,40,1,0,0,0,3,2
2005,6,49,4,5,269,32,2,1,0,0,3,1
2005,6,49,4,5,269,72,0,2,0,0,3,4
2005,6,49,4,5,269,44,0,1,0,0,3,3
2005,6,49,4,9,270,32,1,0,0,0,3,1
2005,9,50,4,5,600,32,1,0,0,0,3,1
2005,11,50,2,2,618,32,0,1,0,0,3,1
2005,9,51,4,5,214,72,1,0,0,0,3,4
2005,9,51,4,4,215,32,0,0,2,0,3,1
2005,9,51,4,4,216,32,0,1,0,0,3,1
2005,9,51,4,9,217,53,1,0,0,0,3,9
2005,9,51,4,5,218,32,0,1,0,0,3,1
2005,9,51,4,5,219,32,0,1,0,0,3,1
2005,9,51,4,5,220,32,1,0,0,0,3,1
2005,9,51,4,3,221,32,0,1,0,0,3,1
2005,9,52,4,4,1085,32,0,2,0,0,3,1
2005,9,52,4,4,1086,72,1,0,0,0,3,4
2005,9,52,4,2,1087,32,0,1,0,0,3,1
2005,9,52,4,0,1088,32,0,0,3,0,3,1
2005,9,52,4,1,1089,32,0,2,0,0,3,1
2005,9,52,1,4,1090,32,0,0,3,0,3,1
2005,9,52,1,9,1091,72,0,1,0,0,3,4
2005,9,52,1,10,1092,72,1,0,0,0,3,4
2005,9,52,1,5,1093,72,0,1,0,0,3,4
2005,9,52,4,4,1094,72,1,0,0,0,3,4
2005,9,52,1,5,1095,32,0,2,0,0,3,1
2005,9,52,1,5,1096,44,0,1,0,0,3,3
2005,9,52,1,5,1097,72,1,1,0,0,3,4
2005,9,52,1,5,1098,72,0,1,0,0,3,4
2005,9,52,1,0,1099,32,1,0,0,0,3,1
2005,10,52,2,1,1100,32,0,1,0,0,3,1
2005,10,52,2,9,1101,32,0,1,0,0,3,1
2005,10,52,2,9,1103,40,0,1,0,0,3,2
2005,10,52,2,2,1104,32,1,3,0,0,3,1
2005,10,52,2,2,1105,32,0,1,0,0,3,1
2005,10,52,2,5,1106,72,1,0,0,0,3,4
2005,10,52,2,9,1107,32,1,0,0,0,3,1
2005,10,52,2,7,1113,32,0,3,0,0,3,1
2005,10,52,2,9,1115,32,0,1,0,0,3,1
2005,10,52,2,9,1115,72,1,0,0,0,3,4
2005,10,52,2,9,1116,40,1,0,0,0,3,2
2005,10,52,2,9,1116,44,0,1,0,0,3,3
2005,10,52,2,0,1117,32,0,1,0,0,3,1
2005,10,52,2,9,1120,32,0,1,0,0,3,1
2005,10,52,2,5,1122,72,1,0,0,0,3,4
2005,10,52,2,5,1126,44,0,2,0,0,3,3
2005,10,52,2,9,1129,72,1,0,0,0,3,4
2005,10,52,2,5,1134,32,0,1,0,0,3,1
2005,10,52,2,5,1134,72,1,0,0,0,3,4
2005,10,52,2,10,1135,32,0,3,0,0,3,1
2005,10,52,2,10,1135,72,2,0,0,0,3,4
2005,10,52,2,10,1135,86,0,1,0,0,3,9
2005,10,52,2,3,1138,32,1,0,0,5,3,1
2005,12,53,4,5,208,50,1,0,0,0,3,5
2005,12,53,4,9,209,29,0,1,0,0,3,5
2005,12,53,4,1,210,32,0,1,0,0,3,1
2005,12,53,4,5,211,32,0,1,0,0,3,1
2005,12,53,4,9,212,29,0,1,0,0,3,5
2005,12,53,4,5,213,32,0,1,0,0,3,1
2005,12,53,4,5,214,40,1,1,0,0,3,2
2005,12,53,4,5,214,53,1,0,0,0,3,9
2005,12,54,1,4,1006,32,0,0,3,0,3,1
2005,12,54,1,4,1007,32,0,1,0,0,3,1
2005,12,54,1,4,1008,32,0,1,0,0,3,1
2005,12,54,4,4,1009,32,0,1,0,0,3,1
2005,12,54,4,5,1010,32,0,1,0,0,3,1
2005,12,54,4,9,1011,44,0,0,3,0,3,3
2005,12,54,4,4,1012,44,0,1,0,0,3,3
2005,12,54,1,3,1013,44,0,1,0,0,3,3
2005,12,54,1,9,1014,32,0,1,0,0,3,1
2005,13,54,2,9,1016,32,0,2,0,0,3,1
2005,13,54,2,4,1029,44,1,0,0,0,3,3
2005,13,54,2,9,1033,44,1,0,0,0,3,3
2005,12,55,4,9,84,29,0,0,0,7,3,5
2005,10,61,4,9,222,32,0,0,2,0,4,1
2005,10,61,4,5,223,32,0,0,2,0,4,1
2005,10,61,4,5,223,44,0,0,0,7,4,3
2005,10,61,1,5,226,32,0,1,0,0,4,1
2005,13,61,2,2,227,40,1,0,0,0,4,2
2005,13,61,2,5,228,32,1,0,0,0,4,1
2005,13,61,2,5,228,40,0,1,0,0,4,2
2005,13,61,2,5,228,72,1,0,0,0,4,4
2005,13,61,2,5,232,32,0,1,2,0,4,1
2005,13,61,2,5,232,86,0,1,0,0,4,9
2005,13,61,2,5,232,72,1,0,0,6,4,4
2005,13,61,2,0,240,32,1,0,0,0,4,1
2005,13,61,2,9,241,86,1,0,0,0,4,9
2005,13,61,2,9,256,44,1,0,0,0,4,3
2005,2,62,4,4,28,32,1,0,0,0,4,1
2005,2,62,4,9,29,32,1,0,2,0,4,1
2005,2,62,4,9,29,72,0,1,0,0,4,4
2005,2,62,4,5,30,32,2,1,0,0,4,1
2005,2,62,4,5,30,72,1,0,0,0,4,4
2005,2,62,4,10,31,32,0,1,0,0,4,1
2005,2,63,4,5,27,32,1,0,0,0,4,1
2005,2,63,4,5,28,32,0,2,0,0,4,1
2005,10,64,4,4,42,32,0,1,0,0,4,1
2005,10,64,4,5,43,72,1,0,0,0,4,4
2005,10,64,4,5,44,72,0,0,0,12,4,4
2005,10,64,4,10,45,86,0,1,0,0,4,9
2005,10,64,4,5,46,32,0,1,0,0,4,1
2005,10,64,4,9,47,32,0,1,0,0,4,1
2005,2,65,4,9,72,32,3,3,0,0,4,1
2005,2,65,4,9,72,81,1,0,0,0,4,9
2005,2,65,4,4,73,32,2,0,2,0,4,1
2005,2,65,4,5,75,32,1,0,0,0,4,1
2005,2,65,4,9,76,72,1,0,0,0,4,4
2005,3,66,2,5,144,72,1,0,0,0,4,4
2005,3,66,2,5,144,53,1,0,0,0,4,9
2005,3,66,2,10,145,86,0,1,0,0,4,9
2005,3,66,2,10,146,86,1,0,0,0,4,9
2005,3,66,2,5,147,32,1,0,0,0,4,1
2005,3,66,2,5,147,72,1,0,0,0,4,4
2005,3,66,2,6,162,32,0,1,0,0,4,1
2005,3,66,2,6,162,44,1,0,0,0,4,3
2005,3,66,2,8,170,32,0,0,3,0,4,1
2005,2,66,4,10,172,86,1,0,0,0,4,9
2005,2,66,4,9,173,32,1,1,0,0,4,1
2005,2,66,4,9,173,86,0,1,0,0,4,9
2005,2,66,4,7,174,44,1,0,0,0,4,3
2005,2,66,4,0,175,32,0,1,0,0,4,1
2005,2,66,4,5,176,32,1,0,0,0,4,1
2005,2,66,1,5,177,53,1,0,0,0,4,9
2005,2,66,1,5,177,72,0,1,0,0,4,4
2005,2,66,4,5,178,72,1,0,0,0,4,4
2005,2,66,4,9,179,32,0,3,0,0,4,1
2005,2,66,4,9,179,44,0,1,0,0,4,3
2005,2,67,4,5,73,32,0,1,3,0,4,1
2005,2,67,4,9,74,32,1,0,0,0,4,1
2005,2,67,4,5,76,32,0,1,0,0,4,1
2005,3,68,2,5,72,44,0,0,0,7,4,3
2005,2,68,4,9,73,32,1,0,0,0,4,1
2005,2,68,1,5,76,32,0,1,0,0,4,1
2005,2,68,1,5,76,72,1,0,0,0,4,4
2005,2,69,4,4,24,32,1,0,0,0,4,1
2005,2,69,4,9,25,44,1,0,0,0,4,3
2005,2,69,4,9,25,72,0,1,0,0,4,4
2005,2,69,4,5,26,32,1,0,0,0,4,1
